@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,ASYS,B,BI,HGEA,N,NOD,PM,SBR,SVTA,VER,VF,VFL,VT}

@DATA
80,80,80,40,110,VF
80,70,80,80,80,VF
110,80,70,90,110,VF
80,90,140,110,70,VF
80,70,60,80,60,VF
130,110,70,90,90,VF
100,280,70,40,80,VF
80,70,210,100,100,VF
160,50,50,110,50,VF
160,70,110,160,140,VF
80,90,80,30,60,VF
80,100,230,100,130,VF
70,70,70,110,60,VF
100,110,90,140,50,VF
140,40,170,40,60,VF
120,90,100,70,60,VF
140,100,90,80,110,VF
40,180,80,80,100,VF
90,120,140,70,80,VF
60,40,190,30,140,VF
150,40,120,350,80,VF
100,120,40,80,80,VF
30,160,90,250,40,VF
110,110,50,110,100,VF
140,120,120,50,30,VF
140,70,80,70,140,VF
140,140,110,40,120,VF
40,80,180,30,90,VF
50,90,100,50,140,VF
90,400,110,100,60,VF
100,40,150,50,100,VF
50,80,60,90,140,VF
80,110,100,50,60,VF
90,150,150,50,90,VF
110,40,60,100,140,VF
60,110,190,50,130,VF
160,100,130,80,140,VF
140,40,100,110,160,VF
60,100,100,100,100,VF
90,150,50,90,90,VF
140,160,70,40,90,VF
140,100,100,100,90,VF
50,150,40,140,120,VF
120,90,140,40,140,VF
120,50,120,100,150,VF
40,130,80,70,30,VF
140,50,80,90,80,VF
60,140,70,70,120,VF
60,120,60,110,230,VF
40,70,80,100,140,VF
80,80,80,200,140,VF
80,80,80,80,80,VF
80,350,40,40,180,VF
100,60,110,90,40,VF
130,90,140,80,120,VF
60,80,130,60,110,VF
90,130,90,100,80,VF
110,80,50,150,80,VF
70,50,80,80,110,VF
50,140,40,70,170,VF
40,80,80,120,40,VF
110,60,100,90,50,VF
40,90,90,40,110,VF
90,110,80,70,80,VF
90,110,80,70,140,VF
80,110,40,200,70,VF
50,80,210,70,70,VF
70,150,80,100,50,VF
110,30,100,40,80,VF
80,90,300,70,40,VF
130,40,110,40,80,VF
70,120,110,130,120,VF
70,80,120,50,100,VF
140,30,270,120,70,VF
80,40,70,160,110,VF
80,140,50,100,80,VF
80,70,30,50,190,VF
130,40,80,10,140,VF
150,110,60,170,50,VF
160,170,60,470,110,VF
90,50,60,160,230,VF
60,160,140,40,120,VF
130,170,70,190,90,VF
90,270,140,70,40,VF
160,210,40,140,170,VF
320,50,130,70,50,VF
140,40,40,110,140,VF
40,140,40,90,80,VF
70,40,100,40,70,VF
80,130,140,80,100,VF
40,70,140,190,210,VF
110,130,150,130,140,VF
130,130,50,110,110,VF
170,50,170,70,150,VF
110,130,110,130,90,VF
80,140,80,70,130,VF
80,50,120,40,110,VF
150,130,140,130,80,VF
220,40,80,130,70,VF
150,140,50,160,100,VF
60,80,110,90,30,VF
180,80,70,210,250,VF
160,120,70,90,130,VF
50,110,120,90,90,VF
80,160,140,140,90,VF
50,140,190,90,140,VF
140,40,40,200,190,VF
100,90,90,110,160,VF
40,70,80,70,90,VF
120,120,80,80,140,VF
40,80,80,120,50,VF
110,90,50,150,80,VF
70,100,80,130,40,VF
80,90,50,90,80,VF
60,90,40,120,90,VF
110,80,90,40,80,VF
90,60,680,90,170,VF
260,260,330,300,250,SBR
330,170,80,140,50,SBR
120,70,80,70,70,VF
80,80,140,200,100,VF
90,90,100,80,140,VF
90,120,80,150,100,VF
80,90,160,90,90,VF
90,80,80,90,90,VF
80,80,90,90,80,VF
90,90,110,120,110,VF
80,120,80,110,40,VF
170,90,90,90,80,VF
110,80,70,140,150,VF
80,80,120,90,80,VF
90,90,90,90,90,VF
90,90,80,80,80,VF
80,80,80,170,80,VF
40,80,110,30,250,VF
80,60,160,80,100,VF
80,80,40,80,70,VF
40,70,170,90,80,VF
80,90,40,80,120,VF
80,120,40,80,80,VF
80,90,70,80,80,VF
160,190,140,80,80,VF
80,80,180,110,80,VF
70,290,80,40,70,VF
80,170,120,80,80,VF
40,120,70,50,110,VF
180,70,90,180,100,VF
40,60,80,40,90,VF
70,80,80,80,70,VF
80,80,120,40,80,VF
80,80,80,80,80,VF
80,80,80,90,80,VF
80,80,90,80,80,VF
90,240,90,80,80,VF
120,40,130,120,90,VF
80,80,70,80,70,VF
100,100,90,130,90,VF
80,90,80,90,40,VF
120,80,90,210,110,VF
80,80,90,80,90,VF
50,130,90,60,80,VF
90,90,80,120,50,VF
110,90,90,80,80,VF
90,90,80,90,90,VF
80,90,90,90,90,VF
80,90,90,90,90,VF
90,90,80,90,90,VF
90,90,80,90,90,VF
80,90,90,90,90,VF
90,90,90,90,80,VF
90,90,80,90,90,VF
90,90,90,90,80,VF
90,90,90,90,80,VF
90,170,90,90,90,VF
90,90,90,80,90,VF
80,190,90,90,90,VF
90,50,210,80,90,VF
90,90,90,90,50,VF
220,80,90,60,80,VF
120,50,170,270,90,VF
90,80,90,80,80,VF
250,180,120,50,80,VF
100,80,80,170,90,VF
80,80,180,90,110,VF
50,90,90,200,50,VF
130,120,90,80,90,VF
80,90,120,50,90,VF
120,130,90,80,90,VF
120,140,90,90,80,VF
120,90,150,90,80,VF
90,90,90,170,90,VF
90,90,170,180,80,VF
90,90,80,40,80,VF
50,90,80,40,90,VF
80,140,90,90,30,VF
50,120,60,80,90,VF
90,90,80,90,80,VF
90,170,90,90,80,VF
90,90,210,90,60,VF
80,90,90,270,180,VF
90,180,120,60,90,VF
130,50,120,60,120,VF
50,90,130,50,300,VF
50,90,220,50,180,VF
80,400,230,220,50,VF
120,60,130,50,90,VF
130,50,90,450,540,VF
90,130,90,50,120,VF
60,180,130,50,190,VF
120,100,90,90,90,VF
90,90,60,120,100,VF
90,90,50,130,90,VF
60,120,280,90,60,VF
130,140,130,60,120,VF
60,90,220,90,180,VF
180,280,150,120,90,VF
50,130,60,120,150,VF
130,60,90,210,90,VF
60,90,310,90,90,VF
90,50,220,60,90,VF
90,90,90,120,90,VF
50,130,50,90,130,VF
50,130,90,90,50,VF
90,120,90,90,90,VF
90,240,180,130,90,VF
50,90,100,120,90,VF
90,100,90,50,90,VF
300,90,90,50,130,VF
60,90,90,90,190,VF
90,90,130,60,90,VF
190,280,120,60,310,VF
160,180,290,90,130,VF
180,90,100,50,190,VF
130,60,130,50,130,VF
90,90,90,60,130,VF
90,60,190,280,130,VF
90,280,90,100,90,VF
150,220,150,90,410,VF
60,90,100,120,60,VF
90,220,100,90,100,VF
90,160,120,190,190,VF
90,160,130,90,250,VF
130,90,90,100,90,VF
100,100,90,100,90,VF
190,60,100,120,100,VF
100,60,90,130,100,VF
60,100,90,90,200,VF
130,60,130,100,90,VF
100,60,130,100,90,VF
100,60,130,60,130,VF
100,90,100,100,90,VF
100,60,130,100,90,VF
100,100,60,130,100,VF
90,100,60,130,100,VF
100,90,100,90,60,VF
130,100,100,100,60,VF
140,90,100,100,90,VF
70,180,90,90,80,VF
90,90,90,180,280,VF
70,80,160,110,90,VF
190,170,80,80,100,VF
110,90,100,170,50,VF
40,80,120,40,80,VF
130,80,80,120,90,VF
120,160,170,80,80,VF
80,50,110,50,80,VF
120,170,80,80,90,VF
70,40,90,120,40,VF
130,70,90,50,120,VF
60,150,200,110,40,VF
100,170,140,210,40,VF
100,60,190,50,120,VF
50,90,110,130,150,VF
50,170,160,80,60,VF
100,90,60,70,160,VF
30,80,130,40,50,VF
80,60,80,80,60,VF
90,80,100,60,90,VF
80,90,80,90,70,VF
100,50,50,80,80,VF
50,170,50,120,80,VF
50,150,70,140,130,VF
140,140,40,130,140,VF
130,50,140,90,90,VF
50,90,90,90,90,VF
80,90,170,120,40,VF
130,90,160,60,140,VF
310,30,70,230,50,VER
130,220,40,260,40,VER
320,40,40,250,40,VER
160,60,40,200,50,VER
130,40,100,50,180,VER
50,100,70,90,60,VER
110,270,40,110,110,VER
50,150,50,200,190,VER
150,120,50,190,150,VER
110,50,190,160,110,VER
120,100,130,170,90,VT
100,90,120,40,80,VT
80,90,100,80,90,VT
80,90,80,90,70,VT
90,80,90,90,90,VT
80,80,100,90,90,VT
90,90,90,90,80,VT
90,100,80,40,130,VT
80,80,90,90,50,VT
220,90,80,80,90,VT
90,80,80,80,80,VT
80,90,90,80,90,VT
80,90,80,90,80,VT
80,90,90,80,90,VT
80,80,90,80,170,VT
80,90,90,40,120,VT
50,80,80,120,90,VT
80,40,180,40,120,VT
120,40,80,80,80,VT
130,130,120,40,90,VT
130,90,90,80,80,VT
80,80,90,80,90,VT
80,90,80,170,170,VT
80,90,80,80,80,VT
90,90,80,80,90,VT
80,90,170,80,80,VT
80,90,80,90,80,VT
90,80,90,80,80,VT
90,80,90,80,80,VT
90,170,50,120,80,VT
80,90,80,80,90,VT
80,80,90,90,80,VT
80,90,80,80,90,VT
80,90,80,130,120,VT
80,50,90,120,120,VT
130,40,120,90,80,VT
40,130,80,130,80,VT
80,40,130,120,130,VT
40,80,120,40,130,VT
80,90,120,80,130,VT
120,80,130,130,120,VT
90,80,40,80,130,VT
120,80,90,80,80,VT
90,40,120,50,80,VT
120,80,50,120,40,VT
80,130,120,40,80,VT
80,130,120,130,120,VT
130,80,80,130,40,VT
80,90,80,40,130,VT
80,200,50,80,130,VT
120,90,170,80,40,VT
120,90,120,80,90,VT
40,120,90,90,40,VT
120,90,40,210,40,VT
120,50,120,90,80,VT
80,80,90,80,40,VT
130,80,40,80,90,VT
120,90,40,80,90,VT
120,50,80,120,40,VT
90,80,90,210,40,VT
80,90,80,40,120,VT
130,130,120,80,130,VT
130,40,200,160,90,VT
160,90,80,40,80,VT
130,40,120,120,80,VT
90,120,130,130,160,VT
130,120,80,50,120,VT
160,50,130,160,90,VT
80,160,80,90,160,VT
50,120,90,80,80,VT
40,130,120,130,40,VT
80,40,120,80,90,VT
90,120,40,80,80,VT
130,80,80,80,50,VT
80,40,90,80,120,VT
80,90,40,210,80,VT
80,120,200,90,90,VT
80,80,90,80,80,VT
80,90,80,50,80,VT
120,90,90,100,140,VT
90,80,50,120,80,VT
80,90,80,80,90,VT
80,160,90,80,90,VT
80,80,80,80,90,VT
90,90,90,50,160,VT
80,120,90,80,260,VT
160,80,220,70,210,VT
90,90,90,80,80,VT
500,50,40,100,80,VT
90,160,80,90,90,VT
80,80,90,80,90,VT
90,50,90,110,90,VT
80,90,90,40,40,VT
90,80,90,80,90,VT
90,80,80,90,90,VT
90,80,90,60,30,VT
140,60,80,60,90,VT
90,90,60,140,50,VT
90,110,60,170,30,VT
140,120,50,90,80,VT
90,80,90,60,170,VT
30,80,100,80,120,VT
50,90,40,140,110,VT
60,120,50,100,90,VT
90,90,90,80,90,VT
110,100,120,180,130,VT
40,110,60,80,90,VT
80,80,90,90,80,VT
130,90,60,140,110,VT
150,80,90,110,60,VT
80,90,110,90,60,VT
80,90,90,80,190,VT
90,80,60,110,70,VT
110,90,50,90,110,VT
140,90,140,60,90,VT
80,90,90,60,80,VT
120,90,90,80,90,VT
90,60,120,80,60,VT
80,200,90,60,130,VT
80,180,50,110,100,VT
90,80,40,110,120,VT
90,100,50,120,60,VT
120,180,40,100,120,VT
90,60,90,120,90,VT
140,40,90,90,90,VT
60,90,120,90,90,VT
90,90,90,90,90,VT
60,120,190,130,70,VT
100,100,90,40,160,VT
100,40,60,90,130,VT
80,90,90,50,60,VT
100,100,100,90,130,VT
120,120,110,100,90,VT
90,90,40,130,120,VT
110,110,120,40,110,VT
90,200,100,40,100,VT
110,40,160,60,150,VT
100,100,90,220,110,VT
120,60,40,160,90,VT
80,50,160,110,110,VT
120,100,100,90,160,VT
80,60,80,120,60,VT
120,160,140,120,90,VT
120,180,130,120,130,VT
120,130,220,140,120,VT
120,110,120,120,120,VT
110,240,130,140,90,VT
120,130,120,180,60,VT
80,230,140,120,110,VT
120,100,120,110,110,VT
120,90,110,120,130,VT
60,40,70,160,90,VT
240,50,290,350,340,VER
350,400,430,350,360,VER
130,80,90,80,40,VF
180,70,90,40,140,VF
130,140,40,100,150,VF
90,70,80,190,90,VF
90,90,90,120,80,VF
290,170,350,60,50,VF
180,50,180,100,100,VF
90,120,180,150,170,VF
60,150,110,170,210,VF
130,60,90,40,60,VF
190,80,110,140,100,VF
110,290,180,90,120,VF
230,180,170,150,50,VF
90,40,150,170,100,VF
120,50,140,60,60,VF
160,170,90,120,60,VF
90,80,90,80,180,VF
90,90,80,90,30,VF
90,80,60,90,90,VF
90,90,90,90,130,VF
40,180,80,90,90,VF
90,90,90,90,90,VF
80,90,90,90,80,VF
90,90,170,90,90,VF
110,50,90,110,170,VF
100,80,90,90,150,VF
190,50,80,130,80,VF
40,80,90,80,90,VF
80,80,40,50,120,VF
40,80,120,40,90,VF
80,80,80,90,80,VF
120,40,130,40,80,VF
90,80,90,120,50,VF
80,80,90,120,90,VF
120,90,90,80,80,VF
90,80,90,90,80,VF
80,90,80,90,120,VF
40,90,80,90,80,VF
170,90,80,40,130,VF
90,80,80,90,90,VF
80,90,80,90,80,VF
90,90,160,130,40,VF
90,80,90,120,90,VF
80,90,80,90,40,VF
130,40,80,90,80,VF
90,90,80,130,40,VF
90,80,90,80,90,VF
90,120,40,80,90,VF
80,90,90,80,90,VF
80,120,50,90,90,VF
80,80,90,90,80,VF
90,90,80,170,80,VF
90,80,90,90,80,VF
90,90,90,80,90,VF
80,90,90,80,90,VF
90,80,90,90,80,VF
90,80,90,80,90,VF
80,90,80,90,90,VF
80,90,90,80,90,VF
80,80,90,90,90,VF
211,210,209,206,205,PM
210,207,210,208,205,PM
210,211,211,212,210,PM
206,215,210,210,211,PM
209,210,217,213,102,PM
128,200,211,107,121,PM
207,213,216,219,218,PM
221,97,236,240,234,PM
241,206,97,238,238,PM
217,197,102,238,236,PM
230,195,198,203,96,PM
238,238,240,203,99,PM
237,237,232,194,99,PM
241,235,229,192,98,PM
237,238,223,196,193,PM
193,198,97,237,235,PM
225,193,199,200,197,PM
201,99,238,235,147,PM
236,238,139,234,236,PM
220,194,191,192,188,PM
198,97,238,235,227,PM
194,203,206,204,212,PM
214,210,217,212,213,PM
217,98,236,241,234,PM
239,205,101,237,239,PM
138,238,248,191,196,PM
197,197,209,218,218,PM
229,102,130,211,229,PM
98,236,241,235,235,PM
237,118,239,238,144,PM
239,240,187,97,241,PM
216,184,187,193,97,PM
240,236,244,206,100,PM
238,239,227,201,200,PM
96,239,239,224,200,PM
198,193,196,100,237,PM
235,229,194,196,196,PM
197,97,240,233,143,PM
241,247,198,195,189,PM
192,196,195,96,240,PM
234,148,241,234,141,PM
241,233,144,239,232,PM
214,192,188,195,197,PM
202,98,241,233,240,PM
246,211,105,120,200,PM
208,214,214,218,216,PM
212,216,213,213,218,PM
213,212,217,103,120,PM
207,216,208,214,211,PM
212,213,212,206,211,PM
206,207,101,240,234,PM
251,199,194,99,239,PM
233,218,95,237,252,PM
198,94,241,240,193,PM
96,242,230,216,97,PM
236,237,229,193,199,PM
198,200,204,199,202,PM
209,211,212,216,210,PM
214,218,211,213,105,PM
117,198,210,209,207,PM
212,206,205,210,206,PM
207,210,205,210,209,PM
204,206,205,197,199,PM
198,198,202,205,201,PM
209,217,215,217,215,PM
218,224,99,237,238,PM
235,236,239,245,213,PM
99,235,239,144,235,PM
236,137,236,216,183,PM
97,237,209,180,188,PM
198,207,218,241,98,PM
156,244,231,238,240,PM
233,157,140,227,241,PM
241,231,235,223,99,PM
241,235,149,143,190,PM
197,117,242,245,200,PM
98,236,236,133,237,PM
234,183,180,179,185,PM
184,189,189,189,191,PM
100,238,239,195,191,PM
107,239,225,190,192,PM
188,97,239,235,190,PM
191,105,238,233,197,PM
196,98,240,235,238,PM
209,96,239,236,153,PM
129,198,210,211,222,PM
217,216,226,105,124,PM
221,233,234,113,133,PM
225,235,234,229,237,PM
99,237,237,236,235,PM
241,232,246,207,96,PM
240,236,144,239,237,PM
213,97,240,243,194,PM
97,235,239,226,200,PM
211,212,219,220,216,PM
224,226,101,130,214,PM
223,97,241,236,147,PM
180,210,210,215,215,PM
214,220,220,220,220,PM
220,220,220,220,220,PM
230,220,230,220,220,PM
230,220,220,220,210,PM
220,220,210,220,220,PM
210,220,210,220,220,PM
210,220,220,110,120,PM
210,220,100,240,240,PM
150,170,200,210,220,PM
210,240,230,100,240,PM
240,150,190,220,230,PM
220,230,220,230,100,PM
240,240,150,160,210,PM
220,100,240,230,160,PM
130,210,210,210,230,PM
100,130,210,230,220,PM
240,230,100,250,230,PM
240,240,230,240,450,PM
110,230,240,220,190,PM
100,240,250,200,100,PM
100,240,240,200,100,PM
240,230,240,200,100,PM
240,240,240,210,90,PM
240,240,230,200,100,PM
240,230,230,190,200,PM
200,200,200,100,240,PM
230,240,230,200,210,PM
200,210,200,210,210,PM
210,210,220,210,220,PM
220,220,220,220,220,PM
220,220,100,120,220,PM
210,230,220,220,220,PM
220,210,220,220,210,PM
220,220,210,220,100,PM
240,240,240,230,230,PM
200,200,210,200,210,PM
90,240,240,230,240,PM
200,200,200,210,200,PM
210,220,210,210,210,PM
210,220,220,210,220,PM
210,220,220,220,220,PM
220,210,220,210,220,PM
210,210,210,210,210,PM
220,210,220,210,210,PM
220,220,210,220,220,PM
220,220,230,100,240,PM
230,240,230,230,100,PM
240,230,210,200,190,PM
200,210,200,220,210,PM
220,210,220,220,220,PM
210,220,210,210,220,PM
210,210,100,240,240,PM
240,230,210,200,200,PM
200,200,210,210,200,PM
220,200,220,210,210,PM
210,200,210,220,210,PM
210,220,210,210,220,PM
220,220,210,220,220,PM
220,220,210,220,220,PM
210,220,210,220,210,PM
220,210,220,210,210,PM
210,220,210,210,210,PM
210,210,210,210,210,PM
210,220,210,210,210,PM
210,210,210,210,200,PM
210,210,200,220,210,PM
210,210,210,210,220,PM
210,210,210,210,220,PM
100,240,230,240,240,PM
200,110,240,250,200,PM
190,200,200,200,210,PM
220,220,220,100,230,PM
240,240,230,240,100,PM
240,240,140,240,230,PM
220,190,190,200,200,PM
200,100,130,190,200,PM
100,240,240,230,240,PM
240,100,250,230,150,PM
240,240,200,100,230,PM
240,190,100,230,250,PM
190,180,190,190,190,PM
100,240,230,220,190,PM
100,240,230,230,190,PM
100,240,240,220,90,PM
240,250,200,90,100,PM
200,190,190,100,240,PM
240,140,240,230,140,PM
240,240,130,240,230,PM
190,100,240,220,180,PM
190,200,90,240,240,PM
220,200,100,240,240,PM
140,240,240,220,190,PM
190,200,190,190,100,PM
240,230,240,190,100,PM
240,240,220,200,100,PM
240,250,190,190,190,PM
90,240,240,190,90,PM
250,240,190,190,190,PM
190,200,200,90,80,PM
160,240,210,200,200,PM
190,200,200,210,210,PM
210,210,210,220,100,PM
240,240,230,240,200,PM
100,240,240,140,240,PM
240,190,100,240,240,PM
200,90,160,140,180,PM
190,200,200,210,220,PM
220,230,220,220,100,PM
240,240,230,240,240,PM
100,250,230,230,190,PM
190,200,200,190,100,PM
240,230,240,200,110,PM
240,240,210,200,110,PM
230,250,190,100,240,PM
230,190,190,100,230,PM
240,200,90,240,250,PM
190,90,240,240,200,PM
190,190,190,200,200,PM
200,210,210,210,210,PM
220,210,200,210,210,PM
100,240,240,230,230,PM
200,190,200,200,200,PM
100,240,230,150,240,PM
240,140,230,250,200,PM
190,190,190,210,220,PM
220,220,230,100,140,PM
220,130,250,240,240,PM
230,240,230,210,190,PM
210,200,210,90,240,PM
240,220,210,100,230,PM
240,210,100,240,250,PM
190,100,240,240,100,PM
240,230,110,240,210,PM
190,180,190,100,240,PM
230,190,190,190,200,PM
200,200,210,210,210,PM
200,210,200,210,210,PM
210,210,200,210,200,PM
210,210,200,210,200,PM
210,200,200,210,200,PM
210,210,210,210,210,PM
200,220,210,210,210,PM
210,210,220,100,120,PM
210,130,250,240,240,PM
240,100,130,190,200,PM
210,210,210,220,100,PM
130,200,210,110,120,PM
210,220,100,120,210,PM
220,220,230,210,100,PM
240,240,230,240,200,PM
100,230,250,200,100,PM
230,250,190,90,240,PM
240,180,100,240,230,PM
190,100,240,240,110,PM
240,240,190,100,230,PM
240,180,190,190,90,PM
240,240,190,190,100,PM
240,250,200,190,100,PM
240,250,190,90,240,PM
250,110,240,220,180,PM
190,190,90,240,230,PM
180,200,200,190,210,PM
210,210,210,210,220,PM
210,220,210,210,210,PM
210,210,100,120,200,PM
210,200,210,210,200,PM
210,220,200,210,200,PM
210,210,210,200,210,PM
210,200,210,200,200,PM
210,200,210,210,210,PM
210,210,210,220,210,PM
210,220,210,210,220,PM
200,220,210,210,210,PM
220,210,100,240,230,PM
240,240,200,110,240,PM
230,220,190,190,200,PM
190,200,100,240,230,PM
140,240,230,140,240,PM
230,220,180,190,190,PM
190,190,190,200,200,PM
200,210,200,210,210,PM
200,210,200,200,210,PM
200,190,100,240,230,PM
230,190,90,240,240,PM
220,210,200,210,210,PM
210,230,220,100,240,PM
240,230,240,240,230,PM
210,200,100,240,230,PM
140,240,240,190,200,PM
90,240,250,180,200,PM
100,240,230,130,240,PM
230,190,180,190,190,PM
190,90,240,250,190,PM
100,100,190,130,260,PM
200,190,190,190,180,PM
190,90,90,190,180,PM
190,190,180,100,240,PM
140,250,220,190,190,PM
200,200,100,130,180,PM
210,100,240,230,240,PM
240,230,120,240,240,PM
230,230,190,110,230,PM
250,200,100,230,240,PM
210,100,240,240,130,PM
60,70,120,60,130,VT
60,60,70,130,60,VT
60,130,130,60,60,VT
70,60,70,60,130,VT
70,60,70,60,70,VT
60,60,70,60,70,VT
60,70,60,70,60,VT
60,70,60,60,70,VT
60,100,30,60,70,VT
60,60,60,130,70,VT
190,60,70,60,110,VT
80,70,60,60,70,VT
60,70,60,60,70,VT
190,70,90,40,60,VT
130,70,60,110,80,VT
70,200,60,70,70,VT
60,100,100,140,120,VT
120,80,70,70,60,VT
70,110,90,140,130,VT
70,70,60,110,100,VT
70,60,100,110,70,VT
60,70,100,40,130,VT
70,70,70,90,120,VT
70,50,80,70,140,VT
70,100,40,130,60,VT
80,70,70,140,110,VT
100,60,80,70,70,VT
60,140,70,70,70,VT
120,90,70,70,60,VT
140,40,100,140,140,VT
90,120,120,90,150,VT
60,180,30,140,160,VT
120,120,90,150,130,VT
100,110,80,50,160,VT
80,60,170,110,70,VT
60,80,70,80,70,VT
70,110,100,70,60,VT
80,70,90,130,70,VT
40,100,70,140,80,VT
80,60,70,110,40,VT
70,70,50,90,80,VT
70,70,70,70,140,VT
120,100,70,70,80,VT
70,50,90,80,100,VT
110,70,60,90,70,VT
80,70,70,90,50,VT
80,110,100,80,60,VT
80,80,70,70,70,VT
100,130,110,100,130,VT
90,80,70,70,70,VT
100,120,120,30,150,VT
70,90,130,100,50,VT
140,80,80,140,100,VT
120,80,40,100,140,VT
80,90,130,150,70,VT
140,80,70,80,70,VT
80,60,120,60,90,VT
80,70,80,70,80,VT
70,80,100,50,70,VT
70,80,70,90,60,VT
80,100,40,80,110,VT
110,70,60,160,80,VT
140,80,80,60,80,VT
100,50,140,80,90,VT
130,110,40,70,120,VT
90,150,80,150,140,VT
100,240,170,60,90,VT
70,80,150,90,130,VT
100,40,80,120,100,VT
140,160,70,150,90,VT
130,110,120,120,100,VT
150,160,130,110,40,VT
70,70,50,100,140,VT
90,70,70,80,70,VT
90,60,70,110,110,VT
70,60,90,80,70,VT
70,80,70,70,90,VT
60,150,30,110,70,VT
60,90,70,80,70,VT
70,90,130,110,110,VT
80,50,90,140,80,VT
70,90,170,60,120,VT
120,170,70,130,100,VT
140,100,120,120,230,VT
90,80,70,150,80,VT
140,100,120,120,100,VT
70,70,150,80,140,VT
100,40,130,60,240,VT
130,80,160,110,120,VT
70,40,90,120,80,VT
240,120,120,170,70,VT
150,80,140,70,80,VT
70,70,80,70,70,VT
70,50,100,70,90,VT
60,70,110,110,70,VT
60,90,150,40,190,VT
120,70,50,150,80,VT
60,180,160,80,50,VT
150,40,110,120,170,VT
70,150,90,130,100,VT
120,120,180,60,90,VT
70,70,80,80,80,VT
60,120,50,80,70,VT
90,80,80,80,60,VT
60,120,100,80,50,VT
240,80,70,70,90,VT
60,80,100,40,70,VT
150,70,70,80,70,VT
70,70,110,120,70,VT
50,100,140,80,70,VT
80,70,70,80,140,VT
70,70,80,70,190,VT
110,120,240,150,90,VT
130,220,90,130,140,VT
220,70,150,70,70,VT
90,60,50,60,70,VT
30,440,240,220,70,VT
80,120,80,130,130,VT
200,80,120,120,120,VT
120,130,90,80,180,VT
170,60,240,160,80,VT
130,100,130,110,40,VT
170,180,80,70,170,VT
190,40,120,120,100,VT
140,90,120,170,40,VT
110,80,80,140,90,VT
120,50,80,50,160,VT
120,140,230,150,90,VT
30,200,80,160,130,VT
110,210,150,90,100,VT
160,70,260,140,240,VT
240,220,120,130,240,VT
180,50,100,50,90,VT
160,80,210,170,90,VT
150,90,110,120,150,VT
90,160,80,130,110,VT
150,80,90,80,40,VT
270,110,120,240,240,VT
230,220,140,120,190,VT
40,160,80,240,240,VT
110,120,110,110,110,VT
70,80,150,80,80,VT
160,110,130,230,150,VT
70,130,130,240,90,VT
140,60,180,80,160,VT
40,190,160,80,110,VT
120,240,50,190,40,VT
190,240,240,240,40,VT
190,50,190,240,140,VT
90,100,140,210,180,VT
80,160,80,180,60,VT
150,80,160,80,90,VT
140,160,180,140,120,VT
120,50,180,130,110,VT
140,100,110,120,130,VT
110,160,80,70,160,VT
150,90,240,230,240,VT
210,200,40,110,80,VT
70,130,80,170,90,VT
110,130,80,160,230,VT
100,80,40,160,80,VT
140,50,60,40,200,VT
60,180,100,130,240,VT
200,40,90,120,150,VT
110,40,180,110,150,VT
160,70,120,240,350,VT
40,200,90,150,150,VT
80,150,90,160,80,VT
40,60,70,70,60,VT
170,70,170,100,140,VT
90,140,100,80,60,VT
60,180,120,110,170,VT
70,100,70,50,130,VT
140,110,40,90,30,VT
190,120,100,170,80,VT
110,130,130,110,180,VT
50,120,130,130,80,VT
110,380,150,90,110,VT
130,140,90,110,110,VT
130,130,50,180,180,VT
40,240,100,140,160,VT
90,150,90,220,170,VT
200,200,210,220,220,N
220,210,200,230,220,N
230,250,230,230,250,N
230,230,240,240,230,N
210,170,170,260,220,N
150,230,240,130,270,N
240,140,250,230,210,N
180,250,230,240,240,N
130,240,220,170,110,N
240,180,180,250,90,N
240,140,100,120,130,N
110,170,40,40,230,N
160,140,100,280,170,N
40,180,260,100,150,N
90,110,130,60,50,N
180,90,90,270,230,N
170,160,100,110,70,N
170,100,100,220,120,N
150,120,40,150,100,N
90,80,80,80,160,N
70,90,120,80,130,N
90,40,160,170,160,N
70,80,160,150,60,N
130,70,170,110,140,N
70,110,130,110,130,N
140,170,60,70,70,N
120,100,130,60,70,N
150,120,60,240,150,N
90,20,210,170,70,N
100,140,130,100,170,N
70,90,150,60,160,N
130,120,40,200,100,N
130,80,160,100,120,N
120,130,30,210,160,N
100,70,120,40,200,N
190,50,150,80,240,N
180,30,120,150,130,N
200,140,170,30,100,N
150,120,60,60,130,N
40,90,50,160,130,N
70,60,130,140,100,N
70,160,180,70,60,N
80,160,80,160,240,N
150,60,110,40,90,N
80,60,130,110,210,N
100,80,80,160,80,N
90,120,150,90,100,N
160,110,70,60,160,N
70,140,100,50,140,N
100,160,90,150,100,N
60,80,70,170,60,N
110,60,180,40,130,N
130,180,50,200,40,N
50,160,100,70,90,N
150,100,40,130,40,N
130,130,130,40,60,N
130,110,120,40,80,N
130,110,230,100,140,N
150,80,40,120,80,N
