@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,B-VT-VF-VFL-ASYS,BI,HGEA-N-NOD-PM-SBR-VER,SVTA}

@DATA
30,140,60,130,70,B-VT-VF-VFL-ASYS
110,120,50,100,60,B-VT-VF-VFL-ASYS
50,60,120,70,70,B-VT-VF-VFL-ASYS
70,50,70,60,60,B-VT-VF-VFL-ASYS
110,60,70,50,60,B-VT-VF-VFL-ASYS
50,70,180,150,60,B-VT-VF-VFL-ASYS
60,70,60,90,90,B-VT-VF-VFL-ASYS
110,60,120,120,50,B-VT-VF-VFL-ASYS
70,60,60,60,70,B-VT-VF-VFL-ASYS
180,60,80,60,180,B-VT-VF-VFL-ASYS
60,120,190,50,60,B-VT-VF-VFL-ASYS
120,190,130,80,70,B-VT-VF-VFL-ASYS
70,180,180,130,60,B-VT-VF-VFL-ASYS
70,120,70,70,60,B-VT-VF-VFL-ASYS
90,80,70,110,40,B-VT-VF-VFL-ASYS
70,70,130,80,30,B-VT-VF-VFL-ASYS
90,380,120,170,130,B-VT-VF-VFL-ASYS
70,70,60,210,140,B-VT-VF-VFL-ASYS
80,80,70,280,120,B-VT-VF-VFL-ASYS
50,230,50,170,160,B-VT-VF-VFL-ASYS
70,170,120,160,70,B-VT-VF-VFL-ASYS
120,40,70,60,70,B-VT-VF-VFL-ASYS
130,160,60,80,70,B-VT-VF-VFL-ASYS
60,70,70,70,60,B-VT-VF-VFL-ASYS
310,80,60,120,80,B-VT-VF-VFL-ASYS
80,70,70,70,70,B-VT-VF-VFL-ASYS
70,70,60,60,70,B-VT-VF-VFL-ASYS
70,70,70,70,140,B-VT-VF-VFL-ASYS
140,80,70,70,120,B-VT-VF-VFL-ASYS
140,120,230,50,110,B-VT-VF-VFL-ASYS
70,170,130,60,70,B-VT-VF-VFL-ASYS
80,120,110,70,140,B-VT-VF-VFL-ASYS
80,100,130,180,50,B-VT-VF-VFL-ASYS
70,60,60,70,90,B-VT-VF-VFL-ASYS
40,140,350,170,100,B-VT-VF-VFL-ASYS
70,70,170,70,70,B-VT-VF-VFL-ASYS
60,300,130,60,120,B-VT-VF-VFL-ASYS
180,40,90,50,40,B-VT-VF-VFL-ASYS
120,80,140,40,120,B-VT-VF-VFL-ASYS
120,120,230,50,130,B-VT-VF-VFL-ASYS
110,130,100,260,130,B-VT-VF-VFL-ASYS
90,120,90,130,50,B-VT-VF-VFL-ASYS
170,110,110,180,40,B-VT-VF-VFL-ASYS
150,100,40,190,50,B-VT-VF-VFL-ASYS
70,110,80,70,60,B-VT-VF-VFL-ASYS
80,70,100,160,140,B-VT-VF-VFL-ASYS
40,210,40,60,110,B-VT-VF-VFL-ASYS
110,50,130,70,100,B-VT-VF-VFL-ASYS
120,90,30,160,80,B-VT-VF-VFL-ASYS
130,150,170,40,70,B-VT-VF-VFL-ASYS
70,160,60,120,50,B-VT-VF-VFL-ASYS
120,130,130,100,70,B-VT-VF-VFL-ASYS
110,160,170,110,50,B-VT-VF-VFL-ASYS
150,70,210,100,210,B-VT-VF-VFL-ASYS
50,100,120,80,160,B-VT-VF-VFL-ASYS
90,230,80,100,60,B-VT-VF-VFL-ASYS
80,170,70,160,70,B-VT-VF-VFL-ASYS
150,110,110,110,130,B-VT-VF-VFL-ASYS
170,110,80,100,180,B-VT-VF-VFL-ASYS
70,60,180,100,80,B-VT-VF-VFL-ASYS
190,70,50,70,110,B-VT-VF-VFL-ASYS
130,110,80,70,120,B-VT-VF-VFL-ASYS
120,120,140,70,120,B-VT-VF-VFL-ASYS
180,170,80,70,130,B-VT-VF-VFL-ASYS
50,90,100,110,120,B-VT-VF-VFL-ASYS
100,150,120,60,150,B-VT-VF-VFL-ASYS
90,40,100,70,120,B-VT-VF-VFL-ASYS
80,120,140,60,50,B-VT-VF-VFL-ASYS
90,80,70,190,120,B-VT-VF-VFL-ASYS
120,60,120,70,70,B-VT-VF-VFL-ASYS
120,90,140,100,150,B-VT-VF-VFL-ASYS
120,60,120,270,100,B-VT-VF-VFL-ASYS
100,130,80,110,170,B-VT-VF-VFL-ASYS
100,80,100,320,130,B-VT-VF-VFL-ASYS
120,190,120,110,70,B-VT-VF-VFL-ASYS
80,70,70,130,110,B-VT-VF-VFL-ASYS
100,60,100,80,70,B-VT-VF-VFL-ASYS
90,80,90,60,70,B-VT-VF-VFL-ASYS
50,170,50,110,130,B-VT-VF-VFL-ASYS
150,50,100,70,40,B-VT-VF-VFL-ASYS
220,50,120,100,100,B-VT-VF-VFL-ASYS
70,160,40,80,140,B-VT-VF-VFL-ASYS
120,40,90,140,60,B-VT-VF-VFL-ASYS
100,90,70,90,60,B-VT-VF-VFL-ASYS
170,90,100,240,100,B-VT-VF-VFL-ASYS
40,140,40,180,80,B-VT-VF-VFL-ASYS
40,150,110,60,120,B-VT-VF-VFL-ASYS
100,90,120,200,100,B-VT-VF-VFL-ASYS
290,100,130,250,120,B-VT-VF-VFL-ASYS
50,50,70,70,180,B-VT-VF-VFL-ASYS
70,60,110,80,80,B-VT-VF-VFL-ASYS
40,140,40,80,80,B-VT-VF-VFL-ASYS
110,80,100,130,120,B-VT-VF-VFL-ASYS
110,120,60,120,110,B-VT-VF-VFL-ASYS
110,70,50,120,120,B-VT-VF-VFL-ASYS
90,50,40,110,80,B-VT-VF-VFL-ASYS
90,80,40,70,60,B-VT-VF-VFL-ASYS
140,40,190,110,50,B-VT-VF-VFL-ASYS
110,100,130,60,60,B-VT-VF-VFL-ASYS
90,140,130,70,50,B-VT-VF-VFL-ASYS
270,50,110,130,50,B-VT-VF-VFL-ASYS
140,120,40,160,140,B-VT-VF-VFL-ASYS
110,130,50,160,40,B-VT-VF-VFL-ASYS
170,60,160,60,170,B-VT-VF-VFL-ASYS
130,140,110,90,90,B-VT-VF-VFL-ASYS
60,130,150,50,110,B-VT-VF-VFL-ASYS
80,250,150,100,130,B-VT-VF-VFL-ASYS
70,100,90,140,100,B-VT-VF-VFL-ASYS
140,140,70,60,150,B-VT-VF-VFL-ASYS
40,60,80,70,140,B-VT-VF-VFL-ASYS
70,90,150,40,100,B-VT-VF-VFL-ASYS
110,110,100,80,150,B-VT-VF-VFL-ASYS
60,150,90,70,170,B-VT-VF-VFL-ASYS
40,150,60,70,70,B-VT-VF-VFL-ASYS
80,90,250,120,80,B-VT-VF-VFL-ASYS
50,130,150,200,140,B-VT-VF-VFL-ASYS
190,120,150,120,130,B-VT-VF-VFL-ASYS
130,110,60,200,40,B-VT-VF-VFL-ASYS
90,220,50,130,110,B-VT-VF-VFL-ASYS
190,110,50,90,140,B-VT-VF-VFL-ASYS
220,60,40,150,60,B-VT-VF-VFL-ASYS
140,130,60,120,140,B-VT-VF-VFL-ASYS
100,110,150,100,60,B-VT-VF-VFL-ASYS
60,50,90,190,50,B-VT-VF-VFL-ASYS
60,110,70,90,120,B-VT-VF-VFL-ASYS
70,50,60,110,170,B-VT-VF-VFL-ASYS
60,60,60,60,120,B-VT-VF-VFL-ASYS
100,70,90,100,60,B-VT-VF-VFL-ASYS
110,110,130,130,50,B-VT-VF-VFL-ASYS
90,170,120,80,100,B-VT-VF-VFL-ASYS
40,180,50,60,60,B-VT-VF-VFL-ASYS
140,70,170,50,80,B-VT-VF-VFL-ASYS
120,80,130,70,90,B-VT-VF-VFL-ASYS
150,120,130,200,160,B-VT-VF-VFL-ASYS
160,170,110,40,50,B-VT-VF-VFL-ASYS
170,110,70,60,170,B-VT-VF-VFL-ASYS
140,110,190,40,70,B-VT-VF-VFL-ASYS
110,100,150,80,120,B-VT-VF-VFL-ASYS
70,180,40,60,170,B-VT-VF-VFL-ASYS
30,190,170,90,50,B-VT-VF-VFL-ASYS
160,160,50,50,70,B-VT-VF-VFL-ASYS
150,120,180,130,60,B-VT-VF-VFL-ASYS
140,160,50,160,120,B-VT-VF-VFL-ASYS
60,70,170,30,70,B-VT-VF-VFL-ASYS
80,110,180,110,100,B-VT-VF-VFL-ASYS
180,70,120,110,130,B-VT-VF-VFL-ASYS
110,130,180,110,140,B-VT-VF-VFL-ASYS
50,130,110,130,90,B-VT-VF-VFL-ASYS
50,190,110,80,140,B-VT-VF-VFL-ASYS
80,180,120,60,60,B-VT-VF-VFL-ASYS
80,100,70,50,40,B-VT-VF-VFL-ASYS
120,80,140,120,80,B-VT-VF-VFL-ASYS
100,80,70,50,110,B-VT-VF-VFL-ASYS
60,60,120,90,40,B-VT-VF-VFL-ASYS
130,100,90,70,100,B-VT-VF-VFL-ASYS
80,200,50,120,50,B-VT-VF-VFL-ASYS
150,110,110,150,60,B-VT-VF-VFL-ASYS
130,130,80,60,110,B-VT-VF-VFL-ASYS
100,80,70,60,110,B-VT-VF-VFL-ASYS
80,100,180,40,90,B-VT-VF-VFL-ASYS
110,80,60,100,100,B-VT-VF-VFL-ASYS
220,60,80,100,130,B-VT-VF-VFL-ASYS
50,120,120,110,170,B-VT-VF-VFL-ASYS
60,80,20,140,60,B-VT-VF-VFL-ASYS
60,90,90,60,60,B-VT-VF-VFL-ASYS
110,160,90,60,160,B-VT-VF-VFL-ASYS
40,80,140,120,130,B-VT-VF-VFL-ASYS
60,90,260,110,100,B-VT-VF-VFL-ASYS
120,130,160,40,200,B-VT-VF-VFL-ASYS
100,150,170,150,70,B-VT-VF-VFL-ASYS
120,160,40,90,50,B-VT-VF-VFL-ASYS
100,70,70,220,130,B-VT-VF-VFL-ASYS
90,60,120,130,90,B-VT-VF-VFL-ASYS
70,90,90,60,160,B-VT-VF-VFL-ASYS
50,130,50,100,100,B-VT-VF-VFL-ASYS
160,100,110,70,80,B-VT-VF-VFL-ASYS
60,110,110,250,40,B-VT-VF-VFL-ASYS
140,50,80,80,120,B-VT-VF-VFL-ASYS
130,110,100,40,130,B-VT-VF-VFL-ASYS
40,150,50,170,40,B-VT-VF-VFL-ASYS
120,40,160,150,120,B-VT-VF-VFL-ASYS
60,40,140,50,140,B-VT-VF-VFL-ASYS
40,140,120,90,210,B-VT-VF-VFL-ASYS
140,110,70,120,40,B-VT-VF-VFL-ASYS
210,130,60,60,130,B-VT-VF-VFL-ASYS
160,140,120,60,90,B-VT-VF-VFL-ASYS
80,50,100,80,70,B-VT-VF-VFL-ASYS
80,60,110,130,90,B-VT-VF-VFL-ASYS
130,70,90,140,60,B-VT-VF-VFL-ASYS
50,110,140,60,280,B-VT-VF-VFL-ASYS
100,170,60,160,80,B-VT-VF-VFL-ASYS
100,110,50,130,60,B-VT-VF-VFL-ASYS
100,110,60,120,60,B-VT-VF-VFL-ASYS
70,70,120,130,60,B-VT-VF-VFL-ASYS
70,180,110,60,60,B-VT-VF-VFL-ASYS
130,100,120,80,150,B-VT-VF-VFL-ASYS
80,110,40,80,130,B-VT-VF-VFL-ASYS
130,100,110,60,50,B-VT-VF-VFL-ASYS
70,40,140,50,110,B-VT-VF-VFL-ASYS
50,80,70,190,60,B-VT-VF-VFL-ASYS
110,80,30,190,80,B-VT-VF-VFL-ASYS
100,110,70,130,30,B-VT-VF-VFL-ASYS
120,70,130,100,40,B-VT-VF-VFL-ASYS
90,120,50,100,110,B-VT-VF-VFL-ASYS
60,40,60,50,120,B-VT-VF-VFL-ASYS
130,150,110,90,50,B-VT-VF-VFL-ASYS
180,30,140,50,120,B-VT-VF-VFL-ASYS
170,50,80,110,50,B-VT-VF-VFL-ASYS
90,100,180,90,140,B-VT-VF-VFL-ASYS
70,80,100,120,100,B-VT-VF-VFL-ASYS
100,60,110,60,150,B-VT-VF-VFL-ASYS
110,100,240,40,120,B-VT-VF-VFL-ASYS
170,70,30,140,60,B-VT-VF-VFL-ASYS
90,70,200,120,40,B-VT-VF-VFL-ASYS
180,90,100,100,70,B-VT-VF-VFL-ASYS
110,60,100,90,60,B-VT-VF-VFL-ASYS
110,130,110,70,60,B-VT-VF-VFL-ASYS
100,130,100,70,110,B-VT-VF-VFL-ASYS
70,140,90,50,120,B-VT-VF-VFL-ASYS
160,120,110,90,160,B-VT-VF-VFL-ASYS
70,90,50,170,90,B-VT-VF-VFL-ASYS
140,50,110,100,90,B-VT-VF-VFL-ASYS
100,100,90,100,110,B-VT-VF-VFL-ASYS
100,150,60,50,120,B-VT-VF-VFL-ASYS
60,130,100,80,140,B-VT-VF-VFL-ASYS
40,120,50,90,90,B-VT-VF-VFL-ASYS
90,70,100,60,120,B-VT-VF-VFL-ASYS
40,210,110,90,210,B-VT-VF-VFL-ASYS
60,120,40,70,110,B-VT-VF-VFL-ASYS
90,50,120,70,150,B-VT-VF-VFL-ASYS
140,70,90,40,110,B-VT-VF-VFL-ASYS
90,120,150,130,100,B-VT-VF-VFL-ASYS
180,110,40,230,160,B-VT-VF-VFL-ASYS
90,140,140,140,120,B-VT-VF-VFL-ASYS
110,140,90,110,180,B-VT-VF-VFL-ASYS
170,140,60,100,110,B-VT-VF-VFL-ASYS
190,140,120,130,80,B-VT-VF-VFL-ASYS
70,130,160,40,70,B-VT-VF-VFL-ASYS
90,100,220,120,210,B-VT-VF-VFL-ASYS
110,120,150,50,100,B-VT-VF-VFL-ASYS
180,100,210,60,80,B-VT-VF-VFL-ASYS
250,130,130,100,120,B-VT-VF-VFL-ASYS
80,30,150,90,240,B-VT-VF-VFL-ASYS
60,90,120,70,190,B-VT-VF-VFL-ASYS
120,120,140,100,180,B-VT-VF-VFL-ASYS
140,40,70,90,100,B-VT-VF-VFL-ASYS
160,90,90,110,120,B-VT-VF-VFL-ASYS
90,50,30,120,120,B-VT-VF-VFL-ASYS
80,140,110,90,100,B-VT-VF-VFL-ASYS
70,170,140,110,60,B-VT-VF-VFL-ASYS
160,100,70,30,120,B-VT-VF-VFL-ASYS
130,40,100,100,140,B-VT-VF-VFL-ASYS
50,130,60,140,90,B-VT-VF-VFL-ASYS
70,50,60,150,40,B-VT-VF-VFL-ASYS
100,80,70,150,40,B-VT-VF-VFL-ASYS
100,60,50,110,100,B-VT-VF-VFL-ASYS
90,170,100,100,110,B-VT-VF-VFL-ASYS
100,180,110,100,120,B-VT-VF-VFL-ASYS
270,110,160,90,120,B-VT-VF-VFL-ASYS
160,160,130,50,130,B-VT-VF-VFL-ASYS
90,50,90,40,120,B-VT-VF-VFL-ASYS
120,70,70,80,130,B-VT-VF-VFL-ASYS
60,110,40,90,70,B-VT-VF-VFL-ASYS
60,80,240,50,150,B-VT-VF-VFL-ASYS
80,190,70,60,80,B-VT-VF-VFL-ASYS
80,130,60,60,140,B-VT-VF-VFL-ASYS
80,80,60,90,90,B-VT-VF-VFL-ASYS
130,130,80,60,100,B-VT-VF-VFL-ASYS
40,130,90,140,120,B-VT-VF-VFL-ASYS
70,40,150,50,120,B-VT-VF-VFL-ASYS
40,60,130,100,100,B-VT-VF-VFL-ASYS
80,40,60,160,130,B-VT-VF-VFL-ASYS
70,50,120,60,70,B-VT-VF-VFL-ASYS
100,40,60,120,100,B-VT-VF-VFL-ASYS
70,30,110,30,220,B-VT-VF-VFL-ASYS
100,90,100,130,190,B-VT-VF-VFL-ASYS
100,180,110,150,60,B-VT-VF-VFL-ASYS
90,80,40,50,210,B-VT-VF-VFL-ASYS
100,70,70,60,70,B-VT-VF-VFL-ASYS
100,100,140,130,140,B-VT-VF-VFL-ASYS
120,120,100,270,110,B-VT-VF-VFL-ASYS
130,70,70,150,60,B-VT-VF-VFL-ASYS
160,150,110,60,140,B-VT-VF-VFL-ASYS
60,80,120,90,100,B-VT-VF-VFL-ASYS
110,100,120,100,190,B-VT-VF-VFL-ASYS
60,210,60,90,90,B-VT-VF-VFL-ASYS
200,190,40,80,130,B-VT-VF-VFL-ASYS
90,170,40,80,100,B-VT-VF-VFL-ASYS
60,120,140,60,60,B-VT-VF-VFL-ASYS
70,60,60,120,70,B-VT-VF-VFL-ASYS
110,100,50,240,130,B-VT-VF-VFL-ASYS
160,40,160,90,70,B-VT-VF-VFL-ASYS
220,200,90,160,760,B-VT-VF-VFL-ASYS
120,390,160,70,90,B-VT-VF-VFL-ASYS
280,300,160,530,310,B-VT-VF-VFL-ASYS
330,510,110,280,220,B-VT-VF-VFL-ASYS
160,140,450,470,260,B-VT-VF-VFL-ASYS
260,170,690,170,120,B-VT-VF-VFL-ASYS
170,380,130,210,520,B-VT-VF-VFL-ASYS
150,340,320,560,130,B-VT-VF-VFL-ASYS
830,230,960,140,230,B-VT-VF-VFL-ASYS
530,120,450,750,300,B-VT-VF-VFL-ASYS
350,450,630,490,180,B-VT-VF-VFL-ASYS
130,390,450,290,360,B-VT-VF-VFL-ASYS
480,520,170,130,680,B-VT-VF-VFL-ASYS
650,580,140,530,400,B-VT-VF-VFL-ASYS
540,530,520,500,510,B-VT-VF-VFL-ASYS
240,480,490,490,490,B-VT-VF-VFL-ASYS
490,270,480,470,250,B-VT-VF-VFL-ASYS
260,480,480,120,370,B-VT-VF-VFL-ASYS
470,400,60,130,120,B-VT-VF-VFL-ASYS
480,270,290,330,410,B-VT-VF-VFL-ASYS
300,440,450,320,240,B-VT-VF-VFL-ASYS
770,140,260,630,430,B-VT-VF-VFL-ASYS
270,520,410,200,800,B-VT-VF-VFL-ASYS
120,600,320,930,250,B-VT-VF-VFL-ASYS
1750,280,530,660,680,B-VT-VF-VFL-ASYS
270,200,530,280,340,B-VT-VF-VFL-ASYS
100,580,240,600,270,B-VT-VF-VFL-ASYS
430,600,430,480,540,B-VT-VF-VFL-ASYS
490,440,460,440,160,B-VT-VF-VFL-ASYS
1230,220,140,190,130,B-VT-VF-VFL-ASYS
580,660,1000,310,80,B-VT-VF-VFL-ASYS
140,550,330,370,360,B-VT-VF-VFL-ASYS
200,680,420,640,500,B-VT-VF-VFL-ASYS
470,550,430,720,330,B-VT-VF-VFL-ASYS
370,220,200,260,140,B-VT-VF-VFL-ASYS
420,90,210,140,170,B-VT-VF-VFL-ASYS
170,100,70,270,210,B-VT-VF-VFL-ASYS
90,120,150,230,160,B-VT-VF-VFL-ASYS
120,300,110,100,170,B-VT-VF-VFL-ASYS
100,180,40,110,90,B-VT-VF-VFL-ASYS
210,70,160,310,250,B-VT-VF-VFL-ASYS
200,140,80,160,180,B-VT-VF-VFL-ASYS
270,140,150,150,130,B-VT-VF-VFL-ASYS
60,190,130,220,250,B-VT-VF-VFL-ASYS
100,80,130,140,120,B-VT-VF-VFL-ASYS
100,300,220,280,60,B-VT-VF-VFL-ASYS
120,50,150,70,40,B-VT-VF-VFL-ASYS
70,150,120,80,150,B-VT-VF-VFL-ASYS
120,190,80,130,50,B-VT-VF-VFL-ASYS
150,60,40,100,80,B-VT-VF-VFL-ASYS
90,60,240,50,40,B-VT-VF-VFL-ASYS
70,110,50,170,100,B-VT-VF-VFL-ASYS
60,130,70,90,40,B-VT-VF-VFL-ASYS
310,60,100,190,150,B-VT-VF-VFL-ASYS
250,130,40,70,130,B-VT-VF-VFL-ASYS
50,170,50,190,130,B-VT-VF-VFL-ASYS
110,90,110,110,60,B-VT-VF-VFL-ASYS
90,70,140,110,90,B-VT-VF-VFL-ASYS
110,50,150,100,50,B-VT-VF-VFL-ASYS
120,320,60,100,60,B-VT-VF-VFL-ASYS
100,140,160,100,60,B-VT-VF-VFL-ASYS
210,60,90,80,210,B-VT-VF-VFL-ASYS
60,130,100,100,100,B-VT-VF-VFL-ASYS
100,100,150,140,100,B-VT-VF-VFL-ASYS
120,110,90,220,140,B-VT-VF-VFL-ASYS
40,70,50,130,130,B-VT-VF-VFL-ASYS
80,70,60,120,70,B-VT-VF-VFL-ASYS
150,120,50,40,60,B-VT-VF-VFL-ASYS
100,80,40,100,90,B-VT-VF-VFL-ASYS
50,60,40,70,90,B-VT-VF-VFL-ASYS
80,80,160,40,110,B-VT-VF-VFL-ASYS
180,50,70,110,100,B-VT-VF-VFL-ASYS
40,180,120,100,60,B-VT-VF-VFL-ASYS
30,170,50,120,130,B-VT-VF-VFL-ASYS
90,110,90,170,110,B-VT-VF-VFL-ASYS
150,120,170,90,140,B-VT-VF-VFL-ASYS
110,130,130,120,130,B-VT-VF-VFL-ASYS
90,80,180,120,90,B-VT-VF-VFL-ASYS
50,150,60,90,50,B-VT-VF-VFL-ASYS
80,90,90,100,150,B-VT-VF-VFL-ASYS
160,60,110,100,60,B-VT-VF-VFL-ASYS
100,120,190,130,60,B-VT-VF-VFL-ASYS
120,40,160,40,150,B-VT-VF-VFL-ASYS
90,40,80,100,50,B-VT-VF-VFL-ASYS
50,70,100,40,120,B-VT-VF-VFL-ASYS
100,170,70,90,50,B-VT-VF-VFL-ASYS
70,110,110,240,90,B-VT-VF-VFL-ASYS
90,90,140,100,130,B-VT-VF-VFL-ASYS
150,50,100,100,150,B-VT-VF-VFL-ASYS
70,100,160,60,240,B-VT-VF-VFL-ASYS
50,150,90,110,160,B-VT-VF-VFL-ASYS
30,120,100,100,110,B-VT-VF-VFL-ASYS
150,80,140,100,110,B-VT-VF-VFL-ASYS
160,60,40,140,40,B-VT-VF-VFL-ASYS
130,100,140,160,90,B-VT-VF-VFL-ASYS
100,140,90,100,50,B-VT-VF-VFL-ASYS
90,100,80,180,100,B-VT-VF-VFL-ASYS
110,70,60,120,30,B-VT-VF-VFL-ASYS
170,40,90,70,50,B-VT-VF-VFL-ASYS
130,90,130,60,70,B-VT-VF-VFL-ASYS
60,170,140,40,140,B-VT-VF-VFL-ASYS
60,70,140,140,130,B-VT-VF-VFL-ASYS
130,140,130,70,100,B-VT-VF-VFL-ASYS
100,140,80,80,40,B-VT-VF-VFL-ASYS
220,110,140,80,110,B-VT-VF-VFL-ASYS
160,100,210,290,400,B-VT-VF-VFL-ASYS
150,90,130,60,200,B-VT-VF-VFL-ASYS
100,80,120,100,90,B-VT-VF-VFL-ASYS
60,40,160,90,110,B-VT-VF-VFL-ASYS
140,120,110,160,90,B-VT-VF-VFL-ASYS
70,110,100,70,130,B-VT-VF-VFL-ASYS
120,70,90,140,60,B-VT-VF-VFL-ASYS
40,80,100,60,140,B-VT-VF-VFL-ASYS
130,80,110,90,110,B-VT-VF-VFL-ASYS
60,140,110,180,30,B-VT-VF-VFL-ASYS
90,140,100,90,90,B-VT-VF-VFL-ASYS
50,120,40,100,50,B-VT-VF-VFL-ASYS
150,160,110,130,250,B-VT-VF-VFL-ASYS
60,210,110,160,140,B-VT-VF-VFL-ASYS
100,130,30,90,130,B-VT-VF-VFL-ASYS
130,90,100,80,60,B-VT-VF-VFL-ASYS
140,160,80,140,40,B-VT-VF-VFL-ASYS
90,120,40,200,100,B-VT-VF-VFL-ASYS
170,90,140,50,130,B-VT-VF-VFL-ASYS
140,160,50,100,140,B-VT-VF-VFL-ASYS
60,70,70,90,120,B-VT-VF-VFL-ASYS
40,100,40,70,70,B-VT-VF-VFL-ASYS
70,90,80,70,50,B-VT-VF-VFL-ASYS
100,40,110,130,90,B-VT-VF-VFL-ASYS
100,50,40,140,50,B-VT-VF-VFL-ASYS
90,120,90,100,130,B-VT-VF-VFL-ASYS
40,90,80,30,470,B-VT-VF-VFL-ASYS
150,280,130,160,250,B-VT-VF-VFL-ASYS
90,150,90,90,50,B-VT-VF-VFL-ASYS
60,70,90,40,100,B-VT-VF-VFL-ASYS
50,80,80,90,70,B-VT-VF-VFL-ASYS
150,100,90,60,80,B-VT-VF-VFL-ASYS
40,110,50,70,410,B-VT-VF-VFL-ASYS
80,40,100,110,60,B-VT-VF-VFL-ASYS
140,80,130,110,70,B-VT-VF-VFL-ASYS
90,140,40,50,140,B-VT-VF-VFL-ASYS
90,110,120,70,100,B-VT-VF-VFL-ASYS
140,70,80,140,100,B-VT-VF-VFL-ASYS
270,150,40,60,140,B-VT-VF-VFL-ASYS
30,120,40,340,70,B-VT-VF-VFL-ASYS
60,150,80,70,70,B-VT-VF-VFL-ASYS
100,130,210,40,110,B-VT-VF-VFL-ASYS
150,80,80,110,140,B-VT-VF-VFL-ASYS
60,140,70,60,160,B-VT-VF-VFL-ASYS
70,140,110,90,100,B-VT-VF-VFL-ASYS
70,90,80,40,100,B-VT-VF-VFL-ASYS
70,110,40,90,150,B-VT-VF-VFL-ASYS
90,120,40,120,100,B-VT-VF-VFL-ASYS
40,110,130,30,90,B-VT-VF-VFL-ASYS
120,80,140,80,50,B-VT-VF-VFL-ASYS
150,90,40,80,120,B-VT-VF-VFL-ASYS
90,40,110,110,240,B-VT-VF-VFL-ASYS
80,130,160,130,40,B-VT-VF-VFL-ASYS
140,120,180,160,90,B-VT-VF-VFL-ASYS
130,50,110,290,100,B-VT-VF-VFL-ASYS
110,150,80,30,160,B-VT-VF-VFL-ASYS
250,80,50,140,160,B-VT-VF-VFL-ASYS
110,30,70,140,170,B-VT-VF-VFL-ASYS
130,140,50,110,140,B-VT-VF-VFL-ASYS
50,90,80,60,50,B-VT-VF-VFL-ASYS
150,100,110,170,40,B-VT-VF-VFL-ASYS
171,166,172,169,171,BI
166,172,170,170,167,BI
175,169,174,168,165,BI
175,168,177,167,173,BI
167,177,165,181,173,BI
172,178,163,183,173,BI
182,168,178,171,176,BI
170,179,173,175,171,BI
173,175,181,175,173,BI
173,175,175,176,176,BI
176,174,174,174,176,BI
178,176,173,175,177,BI
173,179,178,176,176,BI
174,176,178,176,177,BI
173,175,175,175,177,BI
180,176,174,174,176,BI
179,175,176,175,177,BI
174,177,178,176,176,BI
172,176,178,177,176,BI
175,177,179,173,178,BI
177,175,174,174,177,BI
179,173,173,174,176,BI
176,175,176,176,176,BI
173,173,179,172,174,BI
166,177,169,178,170,BI
179,164,182,169,179,BI
172,180,169,177,168,BI
180,166,181,173,166,BI
178,174,175,174,177,BI
169,179,170,177,170,BI
180,173,172,169,173,BI
176,175,172,170,173,BI
175,173,178,178,175,BI
175,172,173,177,172,BI
170,165,175,168,177,BI
166,181,164,170,176,BI
166,184,166,182,165,BI
181,171,173,176,177,BI
169,174,174,171,177,BI
175,174,172,174,166,BI
185,167,185,162,180,BI
163,185,167,182,160,BI
182,165,180,169,185,BI
164,183,163,183,171,BI
170,180,163,117,92,BI
138,110,90,119,205,BI
165,182,164,184,166,BI
182,165,181,163,183,BI
163,169,181,164,179,BI
160,179,168,177,166,BI
171,175,167,177,162,BI
182,165,180,162,180,BI
168,178,165,179,164,BI
180,165,181,168,178,BI
167,178,167,184,167,BI
178,166,181,167,180,BI
170,180,165,180,169,BI
183,170,182,168,170,BI
183,167,181,170,177,BI
169,176,175,174,171,BI
178,164,180,171,174,BI
168,182,164,177,167,BI
173,180,169,173,166,BI
177,169,170,175,174,BI
166,168,170,170,170,BI
171,165,168,162,176,BI
163,177,163,176,161,BI
177,163,184,162,180,BI
160,179,162,184,164,BI
181,162,179,163,184,BI
165,183,161,182,166,BI
182,170,182,169,176,BI
166,179,168,181,164,BI
179,164,183,163,182,BI
170,183,167,181,166,BI
189,167,187,167,184,BI
168,168,187,124,226,BI
166,185,170,187,168,BI
182,170,173,182,168,BI
118,94,143,115,229,BI
177,120,236,169,182,BI
163,187,165,174,181,BI
172,175,169,184,167,BI
120,222,174,172,170,BI
173,170,176,165,180,BI
164,181,165,178,163,BI
178,161,179,164,178,BI
164,179,163,180,165,BI
184,163,179,166,183,BI
162,184,164,185,161,BI
181,163,186,166,183,BI
161,184,166,182,168,BI
186,164,183,164,176,BI
177,181,168,170,174,BI
175,180,171,172,180,BI
166,182,173,173,177,BI
170,174,174,168,181,BI
167,179,167,167,177,BI
168,178,167,173,169,BI
173,167,169,179,164,BI
173,166,171,169,169,BI
171,166,170,165,169,BI
170,178,170,169,172,BI
169,177,171,176,167,BI
176,168,174,171,178,BI
172,174,171,172,180,BI
173,178,170,176,176,BI
176,174,179,172,170,BI
174,168,175,168,174,BI
171,168,181,166,183,BI
172,171,175,172,175,BI
175,175,177,175,172,BI
